"고유번호","녹지대ID","녹지대명","주소한글","녹지대분류","녹지대조성년도","녹지대면적","조경량","구명","구코드","X 좌표","Y 좌표"
"1542","0","공항입구중앙분리대","","중앙분리대","0","1582.00000000","0E-8","강서구","500","183497.1","451300.619"
"1546","0","봉천복개로","","노변분리","0","9489.00000000","0E-8","관악구","620","194930.239","442625.823"
"1396","0","신설동 교통섬","신설동 실설동로터리","광장녹지","0","152.00000000","54.00000000","동대문구","230","202075.125","452859.662"
"1305","0","내부순환도로하부녹지대","홍제3동","녹지광장","1999","14244.00000000","9224.00000000","서대문구","410","195522.807","455025.192"
"1341","0","광장동워커힐앞 입구","","광장녹지","0","400.00000000","0E-8","광진구","210","209713.094","450285.282"
"1389","0","안양천","","하천변조경","0","36670.00000000","0E-8","금천구","540","189785.359","441051.839"
"1329","0","살구마을마당","응암동54-2","휴게소","0","307.00000000","1202.00000000","은평구","380","194007.647","455528.426"
"1349","0","도로절개지 녹화","","기타","0","1600.00000000","0E-8","광진구","210","209826.447","450409.306"
"1563","0","중량천변경관 수림","","수림대","0","77200.00000000","303764.00000000","노원구","350","206307.93","457920.725"
"1565","0","아현초등학교앞녹지대","","도로변녹지","0","182.00000000","0E-8","마포구","440","196180.905","450581.043"
"1569","0","한남대교입체교차로 녹지대","잠원동한남IC 녹지대","광장녹지","0","10010.00000000","0E-8","서초구","650","201546.677","446735.889"
"1579","0","대한도시가스앞","대치동18-13일부","가로녹지대","0","1522.00000000","0E-8","강남구","680","206955.56","444427.594"
"1592","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","207100.741","445819.641"
"1596","0","인수마을마당","수유530-68","휴게소","2000","229.00000000","155.00000000","강북구","300","200800.476","460291.456"
"1600","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","203645.559","444741.96"
"1425","0","남부순환도로 분리대","","노변분리대","0","2022.00000000","0E-8","송파구","710","209472.6","443960.903"
"1428","0","독막길걷고싶은거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","195333.991","449240.27"
"1431","0","군자교 동측","용답동","도로변녹지","0","160.00000000","0E-8","성동구","200","206476.949","451095.264"
"1434","0","시계 녹지대","도봉동364 외 1필지","도로변녹지","1987","1875.00000000","6205.00000000","도봉구","320","204025.959","465591.121"
"1443","0","동작대로","","중앙분리","0","11715.00000000","0E-8","관악구","620","198483.146","441431.459"
"1447","0","봉천복개로","","노변분리","0","9489.00000000","0E-8","관악구","620","194407.264","442919.721"
"1450","0","헌능로중앙분리대","염곡사거리~내곡동","중앙분리대","0","3750.00000000","0E-8","서초구","650","206535.757","439855.213"
"1452","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","208733.09","445940.573"
"1455","0","광장동 로타리","","광장녹지","0","260.00000000","0E-8","광진구","210","209253.642","449528.628"
"1457","0","봉천복개로","","노변분리","0","9489.00000000","0E-8","관악구","620","195429.153","442590.726"
"1462","0","왕십리(소월시비)","왕십리1동 275","도로변녹지","0","236.00000000","0E-8","성동구","200","203096.538","451303.674"
"1467","0","동부간선도로","","수림대","0","2750.00000000","0E-8","광진구","210","206864.851","451992.432"
"1556","0","양화교앞","양평2동","하천변조경","0","18000.00000000","0E-8","영등포구","560","189431.598","450060.66"
"1583","0","양화ic","양평2동184-4일대","광장녹지","0","35815.00000000","0E-8","영등포구","560","191022.123","448743.434"
"1409","0","봉천복개로","","노변분리","0","9489.00000000","0E-8","관악구","620","195069.432","442608.331"
"1436","0","번1동녹지","번263-363","도로변녹지","0","334.00000000","6208.00000000","강북구","300","203930.431","458750.454"
"1472","0","신림동626-50","","간이휴게소","0","228.00000000","0E-8","관악구","620","193215.067","441447.385"
"1477","0","용산선철로연변","","수림대","0","48537.00000000","0E-8","마포구","440","193085.229","451543.357"
"1502","0","푸른거리(아현초등-마포교)","","도로변녹지","0","1418.00000000","0E-8","마포구","440","196116.068","450248.854"
"1503","0","신수동 쉼터","","간이휴게소","0","600.00000000","0E-8","마포구","440","194302.605","450019.913"
"1504","0","양화로푸른거리","","도로변녹지","0","892.00000000","0E-8","마포구","440","193246.679","450779.607"
"1505","0","양화로푸른거리","","도로변녹지","0","892.00000000","0E-8","마포구","440","193208.34","450784.307"
"1510","0","남부순환도로 분리대","","노변분리대","0","2022.00000000","0E-8","송파구","710","209728.078","444048.929"
"1512","0","성내천둔치공원(오금동)","","하천변조경","0","26390.00000000","0E-8","송파구","710","212110.777","445043.163"
"1514","0","종합운동장역(3번출구)","","지하철환기구주변","0","118.00000000","0E-8","송파구","710","206413.068","445667.623"
"1517","0","한산중학교","둔촌동161-1","건물조경","0","0E-8","0E-8","강동구","740","212340.735","447668.42"
"1519","0","영동대교녹지대","청담동","가로녹지대","0","4268.00000000","0E-8","강남구","680","204795.126","447393.43"
"1520","0","삼성역녹지대","삼성동159-3외10필지","가로녹지대","0","3832.00000000","0E-8","강남구","680","205645.192","445468.198"
"1522","0","세곡동녹지대","세곡동","가로녹지대","0","23392.00000000","0E-8","강남구","680","209610.089","440647.301"
"1523","0","가로공원","신월동 263","분리녹지","0","9179.00000000","0E-8","양천구","470","184589.483","448459.141"
"1525","0","위례성길 분리대","","","0","0E-8","0E-8","송파구","710","211984.801","445478.282"
"1526","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","203049.445","444512.046"
"1527","0","삼선교 교통섬","동소문로삼선교","도로변녹지","0","21.00000000","108.00000000","성북구","290","201236.459","454633.576"
"1528","0","창능천","","하천변조경","0","1000.00000000","3538.00000000","은평구","380","192624.085","460593.619"
"1529","0","푸른거리(홍대입구-성모병","","도로변녹지","0","667.00000000","0E-8","마포구","440","192488.983","451380.828"
"1475","0","양화대교I.C","","광장녹지","0","52297.00000000","0E-8","마포구","440","191689.818","449889.942"
"1481","0","성산대교I.C","","광장녹지","0","35544.00000000","0E-8","마포구","440","190711.018","451109.46"
"1509","0","삼호녹지대(방배로입구)","방배동823","광장녹지","0","165.00000000","0E-8","서초구","650","198890.906","444277.721"
"1515","0","구의회 주차장","성내동541-1","건물조경","0","400.00000000","0E-8","강동구","740","211191.316","447658.658"
"1532","0","성산대교I.C","","광장녹지","0","35544.00000000","0E-8","마포구","440","190682.207","450838.904"
"1534","0","동양공전앞","","도로변녹지","0","30.00000000","0E-8","구로구","530","188214.63","444544.196"
"1535","0","삼청동 녹지","","광장녹지","0","3630.00000000","6708.00000000","종로구","110","198223.122","453851.391"
"1537","0","푸른거리(아현초등-마포교)","","도로변녹지","0","1418.00000000","0E-8","마포구","440","195734.96","449457.583"
"1538","0","안천로(가로공원길)","독산동","수림대","0","15000.00000000","0E-8","금천구","540","189840.467","440487.875"
"1544","0","증권단지옆녹지대","","광장녹지","0","9250.00000000","0E-8","영등포구","560","193226.971","446945.102"
"1545","0","성수동816-4","성수동816-4","기타","0","20.00000000","0E-8","성동구","200","204853.577","448435.88"
"1550","0","천호동 휴식광장2","천호동566-6","간이휴게소","0","345.00000000","0E-8","강동구","740","211417.456","448685.178"
"1551","0","능동로상징보행가로","","광장녹지","0","1245.00000000","0E-8","광진구","210","206625.532","449865.169"
"1552","0","금호3가동 마을마당","금호3가 1331-1,4","휴게소","0","265.00000000","0E-8","성동구","200","201510.742","449915.803"
"1555","0","서울역 앞 분리대","동자동","중앙분리대","0","420.00000000","774.00000000","중구","140","197595.339","450615.572"
"1437","0","세종로녹지대","종로구 세종로","","0","5101.00000000","26876.00000000","종로구","110","198002.901","452372.513"
"1439","0","을지로입구녹지대","을지로1가R","광장녹지","0","1487.00000000","3316.00000000","중구","140","198444.776","451812.908"
"1440","0","증산로","","수림대","0","15000.00000000","77869.00000000","은평구","380","192552.824","455405.088"
"1406","0","공항로변수벽","","수벽","0","2644.00000000","0E-8","강서구","500","184243.929","451222.824"
"1480","0","훈련원로가로분리대","장충동훈련원로","노변분리대","0","456.00000000","1624.00000000","중구","140","200265.634","451203.231"
"1482","0","사천고가밑","","도로변녹지","0","1890.00000000","0E-8","마포구","440","193358.87","451096.686"
"1483","0","문성터널","","간이휴게소","0","1531.00000000","0E-8","관악구","620","192906.358","442103.327"
"1484","0","낙성대","","도록변녹지","0","0E-8","0E-8","관악구","620","196271.792","441099.364"
"1487","0","자투리녹지(녹번동)","녹번동103-23","자투리녹지","0","165.00000000","1326.00000000","은평구","380","193541.675","456257.669"
"1488","0","서울역 앞 외 1개소","서울역","지하철환기구주변","0","292.00000000","547.00000000","중구","140","197520.554","450778.902"
"1489","0","마포대교I.C","","광장녹지","0","28350.00000000","0E-8","마포구","440","194996.825","448599.863"
"1490","0","유원아파트앞녹지대","성산2동유원A앞(하천변)","도로변녹지","0","6617.00000000","0E-8","마포구","440","192616.348","451927.564"
"1491","0","망원동 마을마당","망원2동450-2","간이휴게소","0","2850.00000000","0E-8","마포구","440","191035.026","450912.468"
"1493","0","푸른거리(아현초등-마포교)","","도로변녹지","0","1418.00000000","0E-8","마포구","440","195968.228","449969.219"
"1494","0","평창동(복개지)녹지","","광장녹지","0","1590.00000000","2692.00000000","종로구","110","197012.583","456162.043"
"1495","0","세종로 녹지","","광장녹지","0","3471.00000000","1829.00000000","종로구","110","197994.696","452665.227"
"1496","0","대학로변 녹지","","광장녹지","0","2872.00000000","1507.00000000","종로구","110","200146.914","453998.95"
"1311","0","을지로4가녹지대","을지로4가R","광장녹지","0","1300.00000000","3052.00000000","중구","140","199809.361","451924.64"
"1451","0","청담교주변녹지대","","도로변녹지","0","2900.00000000","0E-8","송파구","710","206195.739","446460.19"
"1459","0","군자교서측","용답동 237","도로변녹지","0","3567.00000000","0E-8","성동구","200","206188.365","451192.713"
"1498","0","면목유수지사거리","면목5동","도로변녹지","0","1050.00000000","7368.00000000","중랑구","260","207020.062","453510.881"
"1500","0","방화로변녹지대","","도로변녹지","0","2100.00000000","0E-8","강서구","500","183829.241","451979.043"
"1403","0","순복음교회옆 녹지대","","","0","270.00000000","0E-8","영등포구","560","193119.924","448006.863"
"1407","0","능동로걷고 싶은 거리","","도로변녹지","0","1516.00000000","0E-8","광진구","210","205978.046","448191.634"
"1416","0","강변로변녹지대(합정동)","","도로변녹지","0","784.00000000","0E-8","마포구","440","191396.508","450186.849"
"1557","0","마포대교I.C","","광장녹지","0","28350.00000000","0E-8","마포구","440","194949.073","448524.209"
"1558","0","아현동 630-48번지","","간이휴게소","0","37.00000000","0E-8","마포구","440","196592.263","450674.943"
